habilidade_id,no_id_origem,ordem,texto,no_id_destino,correta,feedback
EF.09.MAT.3.98,e9_escolha_software,2,"Evitar qualquer cálculo, deixando que o software faça tudo sozinho.",e9_corrige_software,FALSE,"O software é ferramenta de observação e confirmação, não substituto de raciocínio."
EF.09.MAT.3.98,e9_escolha_software,3,Desenhar apenas círculos bonitos sem relação com ângulos.,e9_corrige_software,FALSE,Queremos trabalhar relações matemáticas entre arco e ângulo.
EF.09.MAT.3.98,e9_corrige_software,1,"Entendido, continuar ➔",e10_problema_contextual_setor,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e10_problema_contextual_setor,1,"Entendido, continuar ➔",e10_escolha_setor,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e10_escolha_setor,1,45°.,e11_problema_contextual_arco,TRUE,Correto: inscrito = metade do central.
EF.09.MAT.3.98,e10_escolha_setor,2,90°.,e10_corrige_setor,FALSE,"Essa é a medida do ângulo central, não do inscrito."
EF.09.MAT.3.98,e10_escolha_setor,3,180°.,e10_corrige_setor,FALSE,"180° seria o arco maior da semicircunferência, não o inscrito."
EF.09.MAT.3.98,e10_corrige_setor,1,"Entendido, continuar ➔",e11_problema_contextual_arco,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e11_problema_contextual_arco,1,"Entendido, continuar ➔",e11_escolha_roda,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e11_escolha_roda,1,20°.,e11_corrige_roda,FALSE,Aqui o arco precisa ser o dobro.
EF.09.MAT.3.98,e11_escolha_roda,2,40°.,e11_corrige_roda,FALSE,"40° é a medida do próprio ângulo, não do arco."
EF.09.MAT.3.98,e11_escolha_roda,3,80°.,e12_reflexao_arcos_angulos,TRUE,Correto: arco = 2 × 40°.
EF.09.MAT.3.98,e11_corrige_roda,1,"Entendido, continuar ➔",e12_reflexao_arcos_angulos,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e12_reflexao_arcos_angulos,1,"Entendido, continuar ➔",e13_sintese_final,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e13_sintese_final,1,"O ângulo central tem medida igual ao arco correspondente, e o ângulo inscrito que vê esse arco tem metade da medida.",e_final,TRUE,Excelente síntese.
EF.09.MAT.3.98,e13_sintese_final,2,O ângulo inscrito é sempre maior que o ângulo central.,e13_corrige_sintese,FALSE,"Na verdade, o inscrito é metade do central que vê o mesmo arco."
EF.09.MAT.3.98,e13_sintese_final,3,Arcos e ângulos na circunferência não têm relação numérica entre si.,e13_corrige_sintese,FALSE,Toda a teoria que vimos é justamente sobre essas relações.
EF.09.MAT.3.98,e13_corrige_sintese,1,"Entendido, continuar ➔",e_final,,Vamos seguir passo a passo.
EF.09.MAT.3.98,e_final,1,A medida de um arco de circunferência é igual à medida do ângulo central correspondente.,,FALSE,
EF.09.MAT.3.98,e_final,2,A medida de um ângulo inscrito é igual à metade da medida do arco que ele intercepta.,,FALSE,
EF.09.MAT.3.98,e_final,3,"Um software de geometria dinâmica pode ser usado para observar que, ao mover um ponto sobre a circunferência, o ângulo inscrito que vê um mesmo arco mantém a relação de ""metade"" em relação ao arco/ângulo central.",,FALSE,
EF.09.MAT.3.98,e_final,4,Todas as afirmativas acima estão corretas.,,TRUE,
