habilidade_id,no_id,tipo,conta_pontuacao,texto,imagem_url,enunciado,explicacao
EF.09.MAT.3.98,e7_corrige_problema_simples,mensagem,FALSE,Para o ângulo inscrito:<br><br>-> Ângulo inscrito = 1/2 × arco<br><br>Logo:<br><br>1) 35° = 1/2 × arco<br><br>2) arco = 2 × 35° = 70°.,,,
EF.09.MAT.3.98,e8_problema_simples_central,mensagem,FALSE,"Se o arco \( \widehat{AB} \) mede 70°, então:<br><br>-> o ângulo central correspondente também mede 70°;<br><br>-> o ângulo inscrito que vê esse arco mede 35°.<br><br>Você pode testar isso movendo o ponto P sobre a circunferência em um software de geometria dinâmica.",,,
EF.09.MAT.3.98,e9_uso_software_dinamico,mensagem,FALSE,"Em um software como GeoGebra, você pode:<br><br>-> desenhar uma circunferência;<br><br>-> marcar dois pontos A e B na circunferência;<br><br>-> criar o ângulo central \( \widehat{AOB} \) e medir seu valor;<br><br>-> criar um ponto P móvel na circunferência e o ângulo inscrito \( \widehat{APB} \).<br><br>Movendo P, você observa que o ângulo inscrito se mantém com metade da medida do arco AB.",,,
EF.09.MAT.3.98,e9_escolha_software,escolha,TRUE,Qual é o principal objetivo de usar um software de geometria dinâmica nesse contexto?,,,
EF.09.MAT.3.98,e9_corrige_software,mensagem,FALSE,"O software de geometria dinâmica é usado para:<br><br>-> construir figuras com precisão;<br><br>-> mover pontos e observar como medidas variam;<br><br>-> confirmar relações como ""central = arco"" e ""inscrito = metade"".<br><br>Ele não substitui o cálculo, mas ajuda a enxergar a geometria.",,,
EF.09.MAT.3.98,e10_problema_contextual_setor,mensagem,FALSE,Considere uma placa circular de trânsito.<br><br>O gráfico interno ocupa um setor circular cujo ângulo central mede 90°.<br><br>Um ângulo inscrito desenhado sobre a borda da placa intercepta exatamente o mesmo arco do gráfico.<br><br>Qual é a medida desse ângulo inscrito?,,,
EF.09.MAT.3.98,e10_escolha_setor,escolha,TRUE,"Se o ângulo central é 90°, qual é a medida de um ângulo inscrito que vê o mesmo arco?",,,
EF.09.MAT.3.98,e10_corrige_setor,mensagem,FALSE,"Se o ângulo central mede 90°, o arco correspondente também mede 90°.<br><br>O ângulo inscrito que vê esse arco tem metade da medida do arco: 45°.<br><br>Então, inscrito = 45°.",,,
EF.09.MAT.3.98,e11_problema_contextual_arco,mensagem,FALSE,"Em uma roda gigante vista de frente, três cabines estão em pontos A, B e C da circunferência.<br><br>Do ponto de observação P (na circunferência), o ângulo \( \widehat{APB} \) é inscrito e mede 40°.<br><br>Qual é a medida do arco \( \widehat{AB} \)?",,,
EF.09.MAT.3.98,e11_escolha_roda,escolha,TRUE,"Se o ângulo inscrito é 40°, qual é a medida do arco \( \widehat{AB} \)?",,,
EF.09.MAT.3.98,e11_corrige_roda,mensagem,FALSE,"Para o ângulo inscrito, vale:<br><br>-> Ângulo inscrito = 1/2 × arco.<br><br>Se o ângulo inscrito é 40°:<br><br>1) 40° = 1/2 × arco<br><br>2) arco = 2 × 40° = 80°.",,,
EF.09.MAT.3.98,e12_reflexao_arcos_angulos,mensagem,FALSE,"Você viu que:<br><br>-> a medida de um arco é igual à do ângulo central correspondente;<br><br>-> a medida de um ângulo inscrito é igual à metade da medida do arco (e, portanto, metade do ângulo central correspondente);<br><br>-> essas relações podem ser exploradas dinamicamente em software e usadas em problemas concretos (placas, rodas gigantes, setores circulares).",,,
EF.09.MAT.3.98,e13_sintese_final,escolha,TRUE,Qual afirmação melhor sintetiza o que aprendemos sobre arcos e ângulos na circunferência?,,,
EF.09.MAT.3.98,e13_corrige_sintese,mensagem,FALSE,"Na circunferência, arcos e ângulos se relacionam fortemente:<br><br>-> Ângulo central = medida do arco;<br><br>-> Ângulo inscrito = metade da medida do arco;<br><br>Essas relações são a base para elaborar e resolver problemas envolvendo círculos.",,,
EF.09.MAT.3.98,e_final,avaliacao,TRUE,Vamos registrar um resultado objetivo desta sessão.,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/09f697a265827bbfb3c30f31eb3c119b6e82f96a.jpg,Analise as afirmações abaixo e marque a alternativa correta:,Essas afirmativas consolidam a habilidade de relacionar medidas de arcos e ângulos centrais e inscritos na circunferência e de usar ferramentas dinâmicas para explorar essa relação.[web:161][web:163][web:166][web:168]
